pgs_id	name	trait	n_variants	ftp_scoring_file
PGS005141	Asthma (PRS-CS; EAS)	Asthma	792583	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005141/ScoringFiles/PGS005141.txt.gz
PGS005142	Cataract (PRS-CS; EAS)	Cataract	908465	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005142/ScoringFiles/PGS005142.txt.gz
PGS005143	Coronary artery disease (PRS-CS; EAS)	Coronary artery disease	943274	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005143/ScoringFiles/PGS005143.txt.gz
PGS005144	Hypertension (PRS-CS; EAS)	Hypertension	908466	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005144/ScoringFiles/PGS005144.txt.gz
PGS005145	Obesity (PRS-CS; EAS)	Obesity	908466	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005145/ScoringFiles/PGS005145.txt.gz
PGS005146	Osteoporosis (PRS-CS; EAS)	Osteoporosis	908465	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005146/ScoringFiles/PGS005146.txt.gz
PGS005147	Type 2 diabetes (PRS-CS; EAS)	Type 2 diabetes (T2D)	908465	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005147/ScoringFiles/PGS005147.txt.gz
PGS005148	Asthma (PRS-CSx; EAS+EUR)	Asthma	792583	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005148/ScoringFiles/PGS005148.txt.gz
PGS005149	Cataract (PRS-CSx; EAS+EUR)	Cataract	908465	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005149/ScoringFiles/PGS005149.txt.gz
PGS005150	Cholelithiasis (PRS-CSx; EAS+EUR)	Cholelithiasis	908465	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005150/ScoringFiles/PGS005150.txt.gz
PGS005151	Colon polyp (CT-SLEB; EAS+EUR)	Colon polyp	496139	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005151/ScoringFiles/PGS005151.txt.gz
PGS005152	Coronary artery disease (PRS-CSx; EAS+EUR)	Coronary artery disease	943274	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005152/ScoringFiles/PGS005152.txt.gz
PGS005153	Hypertension (CT-SLEB; EAS+EUR)	Hypertension	492555	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005153/ScoringFiles/PGS005153.txt.gz
PGS005154	Obesity (CT-SLEB; EAS+EUR)	Obesity	443124	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005154/ScoringFiles/PGS005154.txt.gz
PGS005155	Osteoporosis (PRS-CSx; EAS+EUR)	Osteoporosis	908465	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005155/ScoringFiles/PGS005155.txt.gz
PGS005156	Stroke (PRS-CSx; EAS+EUR)	Stroke	908465	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005156/ScoringFiles/PGS005156.txt.gz
PGS005157	Type 2 diabetes (CT-SLEB; EAS+EUR)	Type 2 diabetes (T2D)	502115	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005157/ScoringFiles/PGS005157.txt.gz
PGS005158	PRS19_PAD	Peripheral artery disease	19	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005158/ScoringFiles/PGS005158.txt.gz
PGS005159	GRS142_AF	Atrial fibrillation	142	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005159/ScoringFiles/PGS005159.txt.gz
PGS005160	PRS-ESC	Esophageal cancer	11	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005160/ScoringFiles/PGS005160.txt.gz
PGS005161	PRS-GC	Stomach cancer	12	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005161/ScoringFiles/PGS005161.txt.gz
PGS005162	PRS-CRC	Colorectal cancer	11462	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005162/ScoringFiles/PGS005162.txt.gz
PGS005163	PRS-LC	Lung cancer	42	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005163/ScoringFiles/PGS005163.txt.gz
PGS005164	PRS-BC	Breast cancer	109	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005164/ScoringFiles/PGS005164.txt.gz
PGS005165	PRS-CC	Cervical cancer	15	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005165/ScoringFiles/PGS005165.txt.gz
PGS005166	PRS-OC	Ovarian cancer	2802	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005166/ScoringFiles/PGS005166.txt.gz
PGS005167	PRS-PC	Prostate cancer	157	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005167/ScoringFiles/PGS005167.txt.gz
PGS005168	PRSAF	Atrial fibrillation	382963	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005168/ScoringFiles/PGS005168.txt.gz
PGS005169	PRS25_LUAD	Lung adenocarcinoma	25	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005169/ScoringFiles/PGS005169.txt.gz
PGS005170	iPRS_DEM	All-cause dementia	1320229	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005170/ScoringFiles/PGS005170.txt.gz
PGS005171	PRS142_AF	Atrial fibrillation	142	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005171/ScoringFiles/PGS005171.txt.gz
PGS005172	VPGS_IRF	Immature fraction of reticulocytes variance	9469602	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005172/ScoringFiles/PGS005172.txt.gz
PGS005173	VPGS_PCT	Plateletcrit variance	9451377	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005173/ScoringFiles/PGS005173.txt.gz
PGS005174	VPGS_LYMPH	Lymphocyte count variance	9501646	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005174/ScoringFiles/PGS005174.txt.gz
PGS005175	VPGS_BASO	Basophil count variance	9437557	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005175/ScoringFiles/PGS005175.txt.gz
PGS005176	VPGS_RET	Reticulocyte count variance	9469884	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005176/ScoringFiles/PGS005176.txt.gz
PGS005177	VPGS_HCT	Hematocrit variance	9502208	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005177/ScoringFiles/PGS005177.txt.gz
PGS005178	VPGS_HGB	Hemoglobin concentration variance	9500975	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005178/ScoringFiles/PGS005178.txt.gz
PGS005179	VPGS_HLR	High light scatter reticulocyte count variance	9481520	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005179/ScoringFiles/PGS005179.txt.gz
PGS005180	VPGS_HLR_P	High light scatter reticulocyte percentage of red cells variance	9481225	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005180/ScoringFiles/PGS005180.txt.gz
PGS005181	VPGS_BASO_P	Basophil percentage of white cells variance	9493222	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005181/ScoringFiles/PGS005181.txt.gz
PGS005182	VPGS_EO	Eosinophil count variance	8862968	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005182/ScoringFiles/PGS005182.txt.gz
PGS005183	VPGS_EO_P	Eosinophil percentage of white cells variance	9498015	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005183/ScoringFiles/PGS005183.txt.gz
PGS005184	VPGS_LYMPH_P	Lymphocyte percentage of white cells variance	9502358	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005184/ScoringFiles/PGS005184.txt.gz
PGS005185	VPGS_MCHC	Mean corpuscular hemoglobin concentration variance	9502181	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005185/ScoringFiles/PGS005185.txt.gz
PGS005186	VPGS_MCH	Mean corpuscular hemoglobin variance	9498745	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005186/ScoringFiles/PGS005186.txt.gz
PGS005187	VPGS_MCV	Mean corpuscular volume variance	9500832	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005187/ScoringFiles/PGS005187.txt.gz
PGS005188	VPGS_MPV	Mean platelet volume variance	9454052	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005188/ScoringFiles/PGS005188.txt.gz
PGS005189	VPGS_MONO	Monocyte count variance	9489073	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005189/ScoringFiles/PGS005189.txt.gz
PGS005190	VPGS_MONO_P	Monocyte percentage of white cells variance	9488343	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005190/ScoringFiles/PGS005190.txt.gz
PGS005191	VPGS_NEUT	Neutrophil count variance	9499020	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005191/ScoringFiles/PGS005191.txt.gz
PGS005192	VPGS_NEUT_P	Neutrophil percentage of white cells variance	9499990	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005192/ScoringFiles/PGS005192.txt.gz
PGS005193	VPGS_PLT	Platelet count variance	9451248	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005193/ScoringFiles/PGS005193.txt.gz
PGS005194	VPGS_PDW	Platelet distribution width variance	9454587	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005194/ScoringFiles/PGS005194.txt.gz
PGS005195	VPGS_RBC	Red blood cell count variance	9501618	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005195/ScoringFiles/PGS005195.txt.gz
PGS005196	VPGS_RET_P	Reticulocyte fraction of red cells variance	9470586	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005196/ScoringFiles/PGS005196.txt.gz
PGS005197	VPGS_WBC	White blood cell count variance	9503677	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005197/ScoringFiles/PGS005197.txt.gz
PGS005198	GIANT_BMI_2025_PRSCS	Body mass index (BMI)	1217710	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005198/ScoringFiles/PGS005198.txt.gz
PGS005199	G23_BMI_2025_PRSCSx_META	Body mass index (BMI)	1296245	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005199/ScoringFiles/PGS005199.txt.gz
PGS005200	G23_BMI_2025_PRSCSx_LC_AFR	Body mass index (BMI)	1223921	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005200/ScoringFiles/PGS005200.txt.gz
PGS005201	G23_BMI_2025_PRSCSx_LC_AMR	Body mass index (BMI)	1020295	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005201/ScoringFiles/PGS005201.txt.gz
PGS005202	G23_BMI_2025_PRSCSx_LC_EAS	Body mass index (BMI)	1022487	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005202/ScoringFiles/PGS005202.txt.gz
PGS005203	G23_BMI_2025_PRSCSx_LC_EUR	Body mass index (BMI)	1091375	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005203/ScoringFiles/PGS005203.txt.gz
PGS005204	G23_BMI_2025_PRSCSx_LC_SAS	Body mass index (BMI)	1129666	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005204/ScoringFiles/PGS005204.txt.gz
PGS005205	PRS130_Pca	Prostate cancer	130	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005205/ScoringFiles/PGS005205.txt.gz
PGS005206	BMD_PRS	Bone mineral density	81	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005206/ScoringFiles/PGS005206.txt.gz
PGS005207	BCC_PRS	Basal cell carcinoma	29	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005207/ScoringFiles/PGS005207.txt.gz
PGS005208	Melanoma_PRS	Melanoma	67	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005208/ScoringFiles/PGS005208.txt.gz
PGS005209	SCC_PRS	Squamous cell carcinoma	20	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005209/ScoringFiles/PGS005209.txt.gz
PGS005210	Thyroid_PRS	Thyroid cancer	12	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005210/ScoringFiles/PGS005210.txt.gz
PGS005211	AUDIT_C	Alcohol use disorder (3-item consumption index)	2338199	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005211/ScoringFiles/PGS005211.txt.gz
PGS005212	AUDIT_P	Alcohol use disorder (7-item problematic use index)	384933	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005212/ScoringFiles/PGS005212.txt.gz
PGS005213	AUD	Alcohol use disorder by DSM-V	336813	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005213/ScoringFiles/PGS005213.txt.gz
PGS005214	PAU	Problematic alcohol use	453914	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005214/ScoringFiles/PGS005214.txt.gz
PGS005215	addiction_rf	Addiction risk factors	11627	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005215/ScoringFiles/PGS005215.txt.gz
PGS005216	drinks_per_week	Drinks per week	221689	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005216/ScoringFiles/PGS005216.txt.gz
PGS005217	PRS_PAD	Peripheral artery disease	1296292	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005217/ScoringFiles/PGS005217.txt.gz
PGS005218	prsweights_hypothyroidism_excl23	Hypothyroidism	1110091	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005218/ScoringFiles/PGS005218.txt.gz
PGS005219	PRS_BMIadjOSA	Obstructive sleep apnea (AdjustedBMI)	982740	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005219/ScoringFiles/PGS005219.txt.gz
PGS005220	PRS_BMIunadjOSA	Obstructive sleep apnea (UnadjustedBMI)	984184	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005220/ScoringFiles/PGS005220.txt.gz
PGS005221	General_Frailty	General factor of frailty	943126	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005221/ScoringFiles/PGS005221.txt.gz
PGS005222	F1_Frailty	Factor 1 (social isolation) of frailty	1727299	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005222/ScoringFiles/PGS005222.txt.gz
PGS005223	F2_Frailty	Factor 2 (unhealthy lifestyle) of frailty	1719220	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005223/ScoringFiles/PGS005223.txt.gz
PGS005224	F3_Frailty	Factor 3 (multimorbidity) of frailty	1588232	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005224/ScoringFiles/PGS005224.txt.gz
PGS005225	F4_Frailty	Factor 4 (metabolic/respiratory problems) of frailty	710413	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005225/ScoringFiles/PGS005225.txt.gz
PGS005226	F5_Frailty	Factor 5 (poorer cognition) of frailty	1715891	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005226/ScoringFiles/PGS005226.txt.gz
PGS005227	F6_Frailty	Factor 6 (disability) of frailty	1726064	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005227/ScoringFiles/PGS005227.txt.gz
PGS005228	FI_Frailty	Frailty Index	2379429	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005228/ScoringFiles/PGS005228.txt.gz
PGS005229	FFS_Frailty	Fried Frailty Score	2761868	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005229/ScoringFiles/PGS005229.txt.gz
PGS005230	PRS71_STROKE	Stroke	71	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005230/ScoringFiles/PGS005230.txt.gz
PGS005231	GRS142_CAD	Coronary artery disease	142	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005231/ScoringFiles/PGS005231.txt.gz
PGS005232	F1_Birth_Size	Birth size	710799	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005232/ScoringFiles/PGS005232.txt.gz
PGS005233	F2_Abdominal_Size	Abdominal size	710487	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005233/ScoringFiles/PGS005233.txt.gz
PGS005234	F3_Body_Size_and_Adipose_Distribution	Body size and adipose distribution	709193	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005234/ScoringFiles/PGS005234.txt.gz
PGS005235	F4_Adiposity	Adiposity	709828	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005235/ScoringFiles/PGS005235.txt.gz
PGS005236	CAD_AnnoPred	Coronary artery disease	2994055	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005236/ScoringFiles/PGS005236.txt.gz
PGS005237	SCT	Prostate carcinoma	517551	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005237/ScoringFiles/PGS005237.txt.gz
PGS005238	LDpred2	Prostate carcinoma	964607	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005238/ScoringFiles/PGS005238.txt.gz
PGS005239	PRS-CS	Prostate carcinoma	943048	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005239/ScoringFiles/PGS005239.txt.gz
PGS005240	SBayesR	Prostate carcinoma	904103	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005240/ScoringFiles/PGS005240.txt.gz
PGS005241	SBayesRC	Prostate carcinoma	3802635	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005241/ScoringFiles/PGS005241.txt.gz
PGS005242	T2D_PRS_PRS_CSx_META_T	Type 2 diabetes (T2D)	1257036	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005242/ScoringFiles/PGS005242.txt.gz
PGS005243	T2D_PRS_PRS_CSx_META_F_AFR	Type 2 diabetes (T2D)	1183017	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005243/ScoringFiles/PGS005243.txt.gz
PGS005244	T2D_PRS_PRS_CSx_META_F_AMR	Type 2 diabetes (T2D)	960470	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005244/ScoringFiles/PGS005244.txt.gz
PGS005245	T2D_PRS_PRS_CSx_META_F_EAS	Type 2 diabetes (T2D)	1021829	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005245/ScoringFiles/PGS005245.txt.gz
PGS005246	T2D_PRS_PRS_CSx_META_F_EUR	Type 2 diabetes (T2D)	1111848	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005246/ScoringFiles/PGS005246.txt.gz
PGS005247	T2D_PRS_PRS_CSx_META_F_SAS	Type 2 diabetes (T2D)	1126657	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005247/ScoringFiles/PGS005247.txt.gz
PGS005248	PGS4_QBB_9SNP	LDL-C levels	9	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005248/ScoringFiles/PGS005248.txt.gz
PGS005249	PGS5_QBB_6SNP	LDL-C levels	6	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005249/ScoringFiles/PGS005249.txt.gz
PGS005250	PGS14_QBB_14SNP	LDL-C levels	14	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005250/ScoringFiles/PGS005250.txt.gz
PGS005251	iPRS	INFLA-Score	1113	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005251/ScoringFiles/PGS005251.txt.gz
PGS005252	IAVGC_AS_PRS	Aortic stenosis	1119377	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005252/ScoringFiles/PGS005252.txt.gz
PGS005253	CVD_MetaPRS	Cardiovascular disease	3846195	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005253/ScoringFiles/PGS005253.txt.gz
PGS005254	aortic_stenosis	Aortic stenosis	1110912	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005254/ScoringFiles/PGS005254.txt.gz
PGS005255	mean_gradient	Mean pressure gradient	1111632	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005255/ScoringFiles/PGS005255.txt.gz
PGS005256	peak_velocity	Peak aortic velocity	1111632	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005256/ScoringFiles/PGS005256.txt.gz
PGS005257	aortic_valve_area	Aortic valve area	1111632	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005257/ScoringFiles/PGS005257.txt.gz
PGS005258	thyroid_cancer_mixed_pt	Thyroid carcenoma	84	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005258/ScoringFiles/PGS005258.txt.gz
PGS005259	thyroid_cancer_mixed_prscs	Thyroid carcenoma	1085173	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005259/ScoringFiles/PGS005259.txt.gz
PGS005260	thyroid_cancer_eur_prscs	Thyroid carcenoma	1085170	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005260/ScoringFiles/PGS005260.txt.gz
PGS005261	benign_nodular_goiter_mixed_pt	Benign nodular goiter	110	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005261/ScoringFiles/PGS005261.txt.gz
PGS005262	benign_nodular_goiter_mixed_prscs	Benign nodular goiter	1085173	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005262/ScoringFiles/PGS005262.txt.gz
PGS005263	benign_nodular_goiter_eur_prscs	Benign nodular goiter	1085170	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005263/ScoringFiles/PGS005263.txt.gz
PGS005264	graves_disease_mixed_pt	Graves' disease	112	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005264/ScoringFiles/PGS005264.txt.gz
PGS005265	graves_disease_mixed_prscs	Graves' disease	1085173	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005265/ScoringFiles/PGS005265.txt.gz
PGS005266	graves_disease_eur_prscs	Graves' disease	1085170	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005266/ScoringFiles/PGS005266.txt.gz
PGS005267	hypothyroidism_mixed_pt	Hypothyroidism	439	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005267/ScoringFiles/PGS005267.txt.gz
PGS005268	hypothyroidism_mixed_prscs	Hypothyroidism	1085173	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005268/ScoringFiles/PGS005268.txt.gz
PGS005269	hypothyroidism_eur_prscs	Hypothyroidism	1085170	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005269/ScoringFiles/PGS005269.txt.gz
PGS005270	lymphocytic_thyroiditis_mixed_pt	Lymphocytic thyroiditis	55	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005270/ScoringFiles/PGS005270.txt.gz
PGS005271	lymphocytic_thyroiditis_mixed_prscs	Lymphocytic thyroiditis	1085156	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005271/ScoringFiles/PGS005271.txt.gz
PGS005272	lymphocytic_thyroiditis_eur_prscs	Lymphocytic thyroiditis	1085142	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005272/ScoringFiles/PGS005272.txt.gz
PGS005273	tc_vs_bng_mixed_prscs	Thyroid carcenoma vs benign nodular goiter	1085164	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005273/ScoringFiles/PGS005273.txt.gz
PGS005274	tc_vs_bng_eur_prscs	Thyroid carcenoma vs benign nodular goiter	1084965	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005274/ScoringFiles/PGS005274.txt.gz
PGS005275	CRC_PRS_JPHC_JPGWAS	Colorectal cancer	104677	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005275/ScoringFiles/PGS005275.txt.gz
PGS005276	FI_PS_EUR	Fasting insulin adjusted for BMI	1116555	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005276/ScoringFiles/PGS005276.txt.gz
PGS005277	FI_PS_AFR	Fasting insulin adjusted for BMI	1233791	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005277/ScoringFiles/PGS005277.txt.gz
PGS005278	FI_PS_AMR	Fasting insulin adjusted for BMI	1182208	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005278/ScoringFiles/PGS005278.txt.gz
PGS005279	Q001_BMI_cutRSQ0.3_LD_rho0.03	Body mass index (BMI)	5000812	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005279/ScoringFiles/PGS005279.txt.gz
PGS005280	IgE_GWAS_9260_Japanese_individuals_rev2.EAS	Total IgE	970856	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005280/ScoringFiles/PGS005280.txt.gz
PGS005281	PRS12111_height	Height	12111	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005281/ScoringFiles/PGS005281.txt.gz
PGS005282	GRS15_nephropathy	IgA nephropathy	15	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005282/ScoringFiles/PGS005282.txt.gz
PGS005283	GRS21_nephropathy	IgA nephropathy	21	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005283/ScoringFiles/PGS005283.txt.gz
PGS005284	GRS55_nephropathy	IgA nephropathy	55	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005284/ScoringFiles/PGS005284.txt.gz
PGS005285	BBJ_HF_PRS_HG19	Heart failure	993899	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005285/ScoringFiles/PGS005285.txt.gz
PGS005287	Jorda_AF_MTAG-PGS_2024	Atrial fibrillation	1016634	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005287/ScoringFiles/PGS005287.txt.gz
PGS005288	Jorda_AF_MTAG-PGS_females_2024	Atrial fibrillation	1016634	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005288/ScoringFiles/PGS005288.txt.gz
PGS005289	Jorda_AF_MTAG-PGS_males_2024	Atrial fibrillation	1016634	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005289/ScoringFiles/PGS005289.txt.gz
PGS005290	Jorda_AF_SingleTrait-PGS_2024	Atrial fibrillation	1045170	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005290/ScoringFiles/PGS005290.txt.gz
PGS005291	Jorda_AF_SingleTrait-PGS_females_2024	Atrial fibrillation	1045170	https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005291/ScoringFiles/PGS005291.txt.gz
